,Unnamed: 0,MLS #,Cat,Status,Address,City,County,Beds,Baths,Structure Type,Status Contractual Search Date,List Office Name,Current Price,Zip Code,address,location,distance
2032,90,DCDC425238,RES,CLS,4911 Fitch Pl NE,Washington,"Washington, DC",3.0,1-Jan,Twin/Semi-Detached,6/3/2019,Samson Properties (SAMP16),315100.0,20019,"4911 Fitch Pl NE, Washington, DC 20019","(38.89604715, -76.93249665)",0
2033,91,DCDC424544,RES,CLS,816 51st St NE,Washington,"Washington, DC",2.0,2,Twin/Semi-Detached,7/17/2019,Keller Williams Capital Properties (KWCP4),365500.0,20019,"816 51st St NE, Washington, DC 20019","(38.9004967, -76.9277034008442)",0
2034,92,DCDC424864,RES,CLS,4609 Hillside Rd SE,Washington,"Washington, DC",3.0,1-Feb,Twin/Semi-Detached,6/28/2019,KW Metro Center (KWR17),275000.0,20019,"4609 Hillside Rd SE, Washington, DC 20019","(38.87628605, -76.93346215)",0
2035,93,DCDC425098,RES,CLS,3716 Roosevelt Pl NE,Washington,"Washington, DC",3.0,2,Row/Townhouse,6/7/2019,Compass (COMPS2),345500.0,20019,"3716 Roosevelt Pl NE, Washington, DC 20019","(38.89991845, -76.9512539753152)",0
2036,94,DCDC424984,RES,CLS,4410 Nannie Helen Burroughs Ave NE,Washington,"Washington, DC",3.0,2,Detached,7/12/2019,"Long & Foster Real Estate, Inc. (LNG202)",275000.0,20019,"4410 Nannie Helen Burroughs Ave NE, Washington, DC 20019","(38.90015975, -76.9377915076645)",0
2037,95,DCDC424862,RES,CLS,107 33rd St NE,Washington,"Washington, DC",2.0,1,Row/Townhouse,6/19/2019,"Weichert, REALTORS (WEI4)",277000.0,20019,"107 33rd St NE, Washington, DC 20019","(38.8908683, -76.9600010477939)",0
2038,96,DCDC424498,RES,CLS,5542 C St SE,Washington,"Washington, DC",2.0,2,Twin/Semi-Detached,7/18/2019,Customer Realty LLC (CUST1),350000.0,20019,"5542 C St SE, Washington, DC 20019","(38.88417705, -76.920918227707)",0
2039,97,DCDC424350,RES,CLS,5034 Queens Stroll Pl SE,Washington,"Washington, DC",4.0,1-Mar,Detached,6/21/2019,TTR Sotheby's International Realty (TTRS2),499000.0,20019,"5034 Queens Stroll Pl SE, Washington, DC 20019","(38.8830901971499, -76.9303043187887)",0
2040,98,DCDC424384,RES,CLS,3423 Baker St NE,Washington,"Washington, DC",2.0,1-Jan,Row/Townhouse,7/26/2019,TTR Sotheby's International Realty (TTRS5),325000.0,20019,"3423 Baker St NE, Washington, DC 20019","(38.89260105, -76.9566251991046)",0
2041,99,DCDC423052,RES,CLS,3364 Alden Pl NE,Washington,"Washington, DC",2.0,1-Jan,Row/Townhouse,6/17/2019,Coldwell Banker Residential Brokerage (CBRB106),429500.0,20019,"3364 Alden Pl NE, Washington, DC 20019","(38.891454, -76.958336175)",0
2042,100,DCDC422430,RES,CLS,5158 H St SE,Washington,"Washington, DC",3.0,Mar-00,Twin/Semi-Detached,7/24/2019,"Long & Foster Real Estate, Inc. (LNG147)",257000.0,20019,"5158 H St SE, Washington, DC 20019","(38.87859045, -76.9281898872272)",0
2043,101,DCDC424292,RES,CLS,714 57th Pl NE,Washington,"Washington, DC",3.0,Feb-00,Twin/Semi-Detached,6/17/2019,Keller Williams Preferred Properties (KWPP1),385000.0,20019,"714 57th Pl NE, Washington, DC 20019","(38.8996601, -76.9187356393596)",0
2044,102,DCDC424178,RES,CLS,4414 Edson Pl NE,Washington,"Washington, DC",4.0,Feb-00,Detached,6/7/2019,Latitudes LLC (LATD1),425400.0,20019,"4414 Edson Pl NE, Washington, DC 20019","(38.8969627, -76.9385723750981)",0
2045,103,DCDC424244,RES,CLS,3352 Baker St NE,Washington,"Washington, DC",2.0,1,Row/Townhouse,6/28/2019,"Long & Foster Real Estate, Inc. (LNG338)",399999.0,20019,"3352 Baker St NE, Washington, DC 20019","(38.89296825, -76.9582053144826)",0
2046,104,DCDC424094,RES,CLS,3321 B St SE,Washington,"Washington, DC",4.0,3,Row/Townhouse,6/20/2019,Keller Williams Preferred Properties (KWPP1),386900.0,20019,"3321 B St SE, Washington, DC 20019","(38.88737015, -76.9580686001632)",0
2047,105,DCDC423554,RES,CLS,318 Burbank St SE,Washington,"Washington, DC",2.0,1,Twin/Semi-Detached,8/7/2019,Tristar Realty Inc (TSTA1),294000.0,20019,"318 Burbank St SE, Washington, DC 20019","(38.88599015, -76.9443304645715)",0
2048,106,DCDC424064,RES,CLS,900 52nd St NE,Washington,"Washington, DC",2.0,2,Twin/Semi-Detached,6/11/2019,"Matthew Spicer Real Estate, LLC (MSPI1)",381000.0,20019,"900 52nd St NE, Washington, DC 20019","(38.90208235, -76.9257536923042)",0
2049,107,DCDC423674,RES,CLS,1132 46th Pl SE,Washington,"Washington, DC",3.0,2,Twin/Semi-Detached,7/30/2019,Keller Williams Realty (KWR4),390000.0,20019,"1132 46th Pl SE, Washington, DC 20019","(38.87751755, -76.9328503988176)",0
2050,108,DCDC423256,RES,CLS,108 Kenilworth Ave NE,Washington,"Washington, DC",3.0,1-Feb,Twin/Semi-Detached,6/13/2019,Redfin Corp (REFC3),418000.0,20019,"108 Kenilworth Ave NE, Washington, DC 20019","(38.89077985, -76.9581311401186)",0
2051,109,DCDC423848,RES,CLS,710 31st St SE,Washington,"Washington, DC",4.0,1,Detached,8/9/2019,RE/MAX Excellence Realty (RXER1),375000.0,20019,"710 31st St SE, Washington, DC 20019","(38.8796788, -76.9628611907092)",0
2052,110,DCDC423308,RES,CLS,806 48th Pl NE,Washington,"Washington, DC",4.0,1-Feb,Detached,6/17/2019,"Weichert, REALTORS (WEI4)",349000.0,20019,"806 48th Pl NE, Washington, DC 20019","(38.90032805, -76.9329941495869)",0
2053,111,DCDC423096,RES,CLS,5080 G St SE,Washington,"Washington, DC",3.0,1-Feb,End of Row/Townhouse,6/28/2019,Better Homes & Gardens Real Estate Live Well Grp (AXR1),400000.0,20019,"5080 G St SE, Washington, DC 20019","(38.8807716, -76.93056225)",0
2054,112,DCDC423152,RES,CLS,632 Barnes St NE,Washington,"Washington, DC",4.0,1-Mar,End of Row/Townhouse,7/31/2019,"SourceOne Realty Group, LLC. (SOUR1)",519999.0,20019,"632 Barnes St NE, Washington, DC 20019","(38.900610036711, -76.9511486331827)",0
2055,113,DCDC423008,RES,CLS,921 Ridge Rd SE,Washington,"Washington, DC",3.0,1-Jan,Detached,7/17/2019,Coldwell Banker Residential Brokerage (CBRB52),215000.0,20019,"921 Ridge Rd SE, Washington, DC 20019","(38.87412125, -76.9379734519444)",0
2056,114,DCDC423018,RES,CLS,3307 NE Ames St NE,Washington,"Washington, DC",2.0,2,Row/Townhouse,8/2/2019,EXIT Deluxe Realty (EXDR1),391315.0,20019,"3307 NE Ames St NE, Washington, DC 20019","(0, 0)",0
2057,115,DCDC422898,RES,CLS,840 50th Pl NE,Washington,"Washington, DC",3.0,2,Twin/Semi-Detached,6/14/2019,Bennett Realty Solutions (EXBR1),390000.0,20019,"840 50th Pl NE, Washington, DC 20019","(38.90134115, -76.9281218326449)",0
2058,116,DCDC422832,RES,CLS,5348 E Capitol St NE,Washington,"Washington, DC",3.0,1-Feb,End of Row/Townhouse,8/12/2019,DNS Realty Group (DNSR1),307000.0,20019,"5348 E Capitol St NE, Washington, DC 20019","(38.89003355, -76.9237302203535)",0
2059,117,DCDC422346,RES,CLS,4253 Clay St NE,Washington,"Washington, DC",4.0,2,Detached,6/27/2019,RE/MAX Allegiance (RMAX34),435000.0,20019,"4253 Clay St NE, Washington, DC 20019","(38.8940174, -76.9396258187276)",0
2060,118,DCDC422526,RES,CLS,134 57th St SE,Washington,"Washington, DC",3.0,1-Feb,End of Row/Townhouse,6/25/2019,Century 21 New Millennium (CENT2001),410000.0,20019,"134 57th St SE, Washington, DC 20019","(38.8880775, -76.9180077547398)",0
2061,119,DCDC422330,RES,CLS,4515 Texas Ave SE,Washington,"Washington, DC",2.0,1,Twin/Semi-Detached,7/17/2019,Senate Realty (SENR1),302000.0,20019,"4515 Texas Ave SE, Washington, DC 20019","(38.8850306, -76.9404734)",0
2062,120,DCDC422230,RES,CLS,4411 Eads St NE,Washington,"Washington, DC",2.0,1,Detached,6/21/2019,Senate Realty (SENR1),235000.0,20019,"4411 Eads St NE, Washington, DC 20019","(38.89521545, -76.9379933336148)",0
2063,121,DCDC422002,RES,CLS,214 34th St NE,Washington,"Washington, DC",2.0,1,Row/Townhouse,6/28/2019,Keller Williams Capital Properties (KWCP1),286000.0,20019,"214 34th St NE, Washington, DC 20019","(38.89245375, -76.9577686)",0
2064,122,DCDC422084,RES,CLS,1600 Eastern Ave NE,Washington,"Washington, DC",3.0,1-Mar,Detached,6/14/2019,"Long & Foster Real Estate, Inc. (LNG194)",490000.0,20019,"1600 Eastern Ave NE, Washington, DC 20019","(38.9111551, -76.9330986622623)",0
2065,123,DCDC418264,RES,CLS,601 44th St NE,Washington,"Washington, DC",2.0,1,Twin/Semi-Detached,6/4/2019,"Long & Foster Real Estate, Inc. (LNG34)",200000.0,20019,"601 44th St NE, Washington, DC 20019","(38.8977003, -76.9389703031406)",0
2066,124,DCDC421598,RES,CLS,3977 Ames St NE,Washington,"Washington, DC",3.0,1-Feb,Row/Townhouse,6/25/2019,"Long & Foster Real Estate, Inc. (LNG42)",467500.0,20019,"3977 Ames St NE, Washington, DC 20019","(38.89070015, -76.9477018054201)",0
2067,125,DCDC421460,RES,CLS,4227 H St SE,Washington,"Washington, DC",2.0,1,End of Row/Townhouse,6/7/2019,Bennett Realty Solutions (EXBR1),335000.0,20019,"4227 H St SE, Washington, DC 20019","(38.87848915, -76.9423560017856)",0
2068,126,DCDC420492,RES,CLS,4403 Nash St NE,Washington,"Washington, DC",4.0,3,Detached,6/6/2019,"Long & Foster Real Estate, Inc. (LNG202)",460000.0,20019,"4403 Nash St NE, Washington, DC 20019","(38.9070254, -76.9399532753165)",0
2069,127,DCDC420298,RES,CLS,5032 Jay St NE,Washington,"Washington, DC",3.0,1-Jan,Row/Townhouse,6/4/2019,Keller Williams Preferred Properties (KWPP1),252000.0,20019,"5032 Jay St NE, Washington, DC 20019","(38.90207985, -76.9287204752732)",0
2070,128,DCDC420098,RES,CLS,4272 Southern Ave SE,Washington,"Washington, DC",3.0,2,Twin/Semi-Detached,6/28/2019,Realty Advantage (FXR6),392000.0,20019,"4272 Southern Ave SE, Washington, DC 20019","(38.86878425, -76.940635420782)",0
2071,129,DCDC419784,RES,CLS,4402 Kane Pl NE,Washington,"Washington, DC",3.0,1-Feb,Detached,8/30/2019,"KBM Realtors, LLC (KBMR1)",353500.0,20019,"4402 Kane Pl NE, Washington, DC 20019","(38.90372855, -76.9399374335268)",0
2072,130,DCDC419458,RES,CLS,4479 C St SE,Washington,"Washington, DC",4.0,1-Apr,Detached,7/22/2019,Capital Residential Realty (CPIR1),420000.0,20019,"4479 C St SE, Washington, DC 20019","(38.88629235, -76.9368143412028)",0
2073,131,DCDC403902,RES,CLS,4312 G St SE,Washington,"Washington, DC",3.0,2,Row/Townhouse,6/27/2019,The ONE Street Company (ONERE1),370000.0,20019,"4312 G St SE, Washington, DC 20019","(38.8806062, -76.9428935311393)",0
2074,132,DCDC403620,RES,CLS,713 49th Pl NE,Washington,"Washington, DC",3.0,2,Twin/Semi-Detached,7/19/2019,Bennett Realty Solutions (EXBR1),216100.0,20019,"713 49th Pl NE, Washington, DC 20019","(38.8991415, -76.9304218482648)",0
2075,133,DCDC403088,RES,CLS,3307 Loud Pl SE,Washington,"Washington, DC",4.0,3,Detached,8/14/2019,RE/MAX United Real Estate (RMXD1),535000.0,20019,"3307 Loud Pl SE, Washington, DC 20019","(38.87624965, -76.9593023748418)",0
2076,134,DCDC403062,RES,CLS,4507 Eads St NE,Washington,"Washington, DC",3.0,1,Detached,7/3/2019,Ashland Auction Group LLC (ASHLA1),275000.0,20019,"4507 Eads St NE, Washington, DC 20019","(38.8950647, -76.9370235913597)",0
2077,135,DCDC402492,RES,CLS,28 54th St SE,Washington,"Washington, DC",3.0,1,Twin/Semi-Detached,6/10/2019,"Northrop Realty, A Long & Foster Company (NRP2)",254625.0,20019,"28 54th St SE, Washington, DC 20019","(38.8888508, -76.923471648784)",0
2078,136,DCDC399270,RES,CLS,5200 Jay St NE,Washington,"Washington, DC",2.0,1-Feb,Row/Townhouse,6/4/2019,Exit Flagship Realty (GPPLL1),295000.0,20019,"5200 Jay St NE, Washington, DC 20019","(38.9019803, -76.9252939887097)",0
2079,137,DCDC401822,RES,CLS,4810 C St SE ,Washington,"Washington, DC",2.0,1,Unit/Flat/Apartment,6/28/2019,"Windows Over Washington Realty Group, LLC (WOWR1)",81000.0,20019,"4810 C St SE , Washington, DC 20019","(38.885906, -76.933569699608)",0
2080,138,DCDC401784,RES,CLS,4424 Hunt Pl NE,Washington,"Washington, DC",3.0,1-Feb,Detached,8/16/2019,RE/MAX 100 (RMAX1002),399900.0,20019,"4424 Hunt Pl NE, Washington, DC 20019","(38.9008117, -76.9376256626359)",0
2081,139,DCDC401436,RES,CLS,528 NE 47th St NE,Washington,"Washington, DC",5.0,2,Detached,6/28/2019,Fairfax Realty Premier (FXR3),464000.0,20019,"528 NE 47th St NE, Washington, DC 20019","(0, 0)",0
2082,140,DCDC401058,RES,CLS,707 56th Pl NE,Washington,"Washington, DC",3.0,Jan-00,Twin/Semi-Detached,8/9/2019,RE/MAX Specialists (RMSP1),200000.0,20019,"707 56th Pl NE, Washington, DC 20019","(38.89995215, -76.9194693897508)",0
2083,141,DCDC400876,RES,CLS,5426 B St SE,Washington,"Washington, DC",2.0,Feb-00,Twin/Semi-Detached,6/7/2019,Exit Elite Realty (EER2),355000.0,20019,"5426 B St SE, Washington, DC 20019","(38.8857746, -76.9226987059967)",0
2084,142,DCDC400546,RES,CLS,5106 F St SE ,Washington,"Washington, DC",2.0,1,Unit/Flat/Apartment,6/11/2019,Exit Landmark Realty (ELMR1),218000.0,20019,"5106 F St SE , Washington, DC 20019","(38.8816957, -76.9283096556718)",0
2085,143,DCDC400050,RES,CLS,948 Division Ave NE,Washington,"Washington, DC",3.0,1-Feb,Twin/Semi-Detached,6/28/2019,"The Bryan Group Real Estate, LLC (TBG1)",479000.0,20019,"948 Division Ave NE, Washington, DC 20019","(38.9030837695235, -76.9240675626686)",0
2086,144,DCDC364298,RES,CLS,630 Chaplin St SE,Washington,"Washington, DC",3.0,1-Feb,Twin/Semi-Detached,7/1/2019,"Long & Foster Real Estate, Inc. (LNG196)",390000.0,20019,"630 Chaplin St SE, Washington, DC 20019","(38.88096265, -76.94029262625)",0
2087,145,DCDC395842,RES,CLS,5368 Hayes St NE,Washington,"Washington, DC",3.0,1-Jan,Twin/Semi-Detached,6/23/2019,Capital Services Mangement Inc. (CSMI1),345000.0,20019,"5368 Hayes St NE, Washington, DC 20019","(38.89948385, -76.9227101274507)",0
2088,146,DCDC311242,RES,CLS,3301 Dubois Pl SE,Washington,"Washington, DC",2.0,2,Detached,6/28/2019,NBI  Realty LLC (NBI1),325000.0,20019,"3301 Dubois Pl SE, Washington, DC 20019","(38.8850843, -76.9595672915)",0
2089,147,DCDC358774,RES,CLS,314 Burbank St SE,Washington,"Washington, DC",2.0,1,Twin/Semi-Detached,6/6/2019,United Real Estate HomeSource (RECU1),295000.0,20019,"314 Burbank St SE, Washington, DC 20019","(38.8860844, -76.944447313895)",0
2090,148,DCDC309834,RES,CLS,950 Division Ave NE,Washington,"Washington, DC",3.0,1-Feb,Twin/Semi-Detached,8/29/2019,"The Bryan Group Real Estate, LLC (TBG1)",469000.0,20019,"950 Division Ave NE, Washington, DC 20019","(38.9030885836505, -76.9240658595576)",0
2091,149,DCDC309440,RES,CLS,919 45th Pl NE,Washington,"Washington, DC",3.0,3,Detached,6/24/2019,Keller Williams Capital Properties (KWCP1),237100.0,20019,"919 45th Pl NE, Washington, DC 20019","(38.90226265, -76.937376769803)",0
2092,150,DCDC309050,RES,CLS,211 44th St NE,Washington,"Washington, DC",3.0,2,Detached,6/20/2019,Bennett Realty Solutions (EXBR1),399950.0,20019,"211 44th St NE, Washington, DC 20019","(38.89234465, -76.938956346375)",0
2093,151,DCDC308266,RES,CLS,5351 NE Ames St NE,Washington,"Washington, DC",3.0,1-Feb,Twin/Semi-Detached,6/5/2019,Fairfax Realty Premier (FXR3),382000.0,20019,"5351 NE Ames St NE, Washington, DC 20019","(0, 0)",0
2094,152,DCDC308154,RES,CLS,4624 Hanna Pl SE,Washington,"Washington, DC",3.0,1-Mar,Twin/Semi-Detached,6/7/2019,Fairfax Realty Elite (FXR4),419000.0,20019,"4624 Hanna Pl SE, Washington, DC 20019","(38.8793679, -76.9346089289854)",0
2095,153,DCDC128202,RES,CLS,4311 F St SE,Washington,"Washington, DC",2.0,1,Twin/Semi-Detached,8/13/2019,RE/MAX Allegiance (RMAX20),316800.0,20019,"4311 F St SE, Washington, DC 20019","(38.8817074, -76.9426561283613)",0
2096,154,DCDC100244,RES,CLS,5210 Ames St NE,Washington,"Washington, DC",3.0,1-Feb,Twin/Semi-Detached,6/14/2019,"Classic Realty, Ltd. (CLSS1)",439000.0,20019,"5210 Ames St NE, Washington, DC 20019","(38.8909845, -76.9273400021944)",0
2097,155,1001797570,RES,CLS,4929 Foote St NE ,Washington,"Washington, DC",2.0,Jan-00,Unit/Flat/Apartment,8/16/2019,"REALTYFORCE, INC. (FORC1)",128750.0,20019,"4929 Foote St NE , Washington, DC 20019","(38.8968872, -76.9301376093838)",0
2098,156,1004409739,RES,CLS,1046 48th Pl NE,Washington,"Washington, DC",5.0,Feb-00,Detached,8/30/2019,"Sold 100 Real Estate, Inc. (SODR1)",175000.0,20019,"1046 48th Pl NE, Washington, DC 20019","(38.90391225, -76.9329612216617)",0
2099,157,1000122837,RES,CLS,5818 Field Pl NE,Washington,"Washington, DC",5.0,1-Jan,Detached,6/27/2019,Bennett Realty Solutions (EXBR1),675000.0,20019,"5818 Field Pl NE, Washington, DC 20019","(38.8980742, -76.916764540395)",0
2100,0,DCDC438820,RES,CLS,1609 Minnesota Ave SE,Washington,"Washington, DC",2.0,1-Jan,Row/Townhouse,8/30/2019,RE/MAX Specialists (RMSP1),191000.0,20020,"1609 Minnesota Ave SE, Washington, DC 20020","(38.8677544, -76.9817239946625)",0
2101,1,DCDC436328,RES,CLS,1920 Naylor Rd SE ,Washington,"Washington, DC",2.0,1,Unit/Flat/Apartment,8/26/2019,Cosmopolitan Properties Real Estate Brokerage (CSMO1),80500.0,20020,"1920 Naylor Rd SE , Washington, DC 20020","(38.87303015, -76.9769351696785)",0
2102,2,DCDC435896,RES,CLS,2900 P St SE,Washington,"Washington, DC",3.0,1,Detached,8/29/2019,Coldwell Banker Residential Brokerage (CBRB52),500000.0,20020,"2900 P St SE, Washington, DC 20020","(38.87221715, -76.9662161056797)",0
2103,3,DCDC435470,RES,CLS,2006 38th St SE ,Washington,"Washington, DC",3.0,2,Unit/Flat/Apartment,7/26/2019,Keller Williams Capital Properties (KWCP1),275000.0,20020,"2006 38th St SE , Washington, DC 20020","(38.86478925, -76.9517983999208)",0
2104,4,DCDC435466,RES,CLS,1412 22nd St SE,Washington,"Washington, DC",3.0,1-Jan,Detached,8/16/2019,RE/MAX United Real Estate (RMXD1),260000.0,20020,"1412 22nd St SE, Washington, DC 20020","(38.87351695, -76.9747475457512)",0
2105,5,DCDC435140,RES,CLS,3101 Naylor Rd SE ,Washington,"Washington, DC",2.0,1,Unit/Flat/Apartment,8/23/2019,D.S.A. Properties & Investments LLC (DSPR1),101500.0,20020,"3101 Naylor Rd SE , Washington, DC 20020","(38.8529753, -76.9642039)",0
2106,6,DCDC435164,RES,CLS,3200 Buena Vista Ter SE,Washington,"Washington, DC",4.0,3,Detached,8/16/2019,Craig Fauver Real Estate (CRGF1),435000.0,20020,"3200 Buena Vista Ter SE, Washington, DC 20020","(38.85150655, -76.9665508791549)",0
2107,7,DCDC434786,RES,CLS,1666 Fort Dupont St SE,Washington,"Washington, DC",3.0,1-Jan,Twin/Semi-Detached,8/20/2019,Greenland Realty (GNLR1),255000.0,20020,"1666 Fort Dupont St SE, Washington, DC 20020","(38.8655757, -76.945531377456)",0
2108,8,DCDC434588,RES,CLS,3922 Southern Ave SE ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/31/2019,"Smart Realty, LLC (CMAR1)",89900.0,20020,"3922 Southern Ave SE , Washington, DC 20020","(38.8633133, -76.9477789368523)",0
2109,9,DCDC434420,RES,CLS,3901 Pennsylvania Ave SE ,Washington,"Washington, DC",2.0,1,End of Row/Townhouse,7/29/2019,RLAH Real Estate (RLAH4),235000.0,20020,"3901 Pennsylvania Ave SE , Washington, DC 20020","(38.8646723, -76.9497804)",0
2110,10,DCDC434460,RES,CLS,1755 Tobias Dr SE,Washington,"Washington, DC",3.0,1-Feb,Row/Townhouse,7/31/2019,Bennett Realty Solutions (EXBR1),355000.0,20020,"1755 Tobias Dr SE, Washington, DC 20020","(38.8501294, -76.9799965196079)",0
2111,11,DCDC433786,RES,CLS,2419 Savannah St SE,Washington,"Washington, DC",3.0,1-Jan,End of Row/Townhouse,7/30/2019,RE/MAX Realty Group (RMX2),235000.0,20020,"2419 Savannah St SE, Washington, DC 20020","(38.8480962, -76.9693814524127)",0
2112,12,DCDC433626,RES,CLS,1137 Chicago St SE,Washington,"Washington, DC",4.0,1-Jan,End of Row/Townhouse,8/12/2019,"Urban Land Company, LLC (ULC1)",420000.0,20020,"1137 Chicago St SE, Washington, DC 20020","(38.8637301, -76.991477044605)",0
2113,13,DCDC433540,RES,CLS,3300 Carpenter St SE,Washington,"Washington, DC",4.0,2,Detached,8/12/2019,Keller Williams Capital Properties (KWCP1),625000.0,20020,"3300 Carpenter St SE, Washington, DC 20020","(38.86942975, -76.9581748880364)",0
2114,14,DCDC433474,RES,CLS,2930 Fort Baker Dr SE,Washington,"Washington, DC",3.0,1-Mar,Detached,7/10/2019,"McEnearney Associates, Inc. (MCE7)",477500.0,20020,"2930 Fort Baker Dr SE, Washington, DC 20020","(38.86273925, -76.9655634253599)",0
2115,15,DCDC432706,RES,CLS,2433 15th Pl SE,Washington,"Washington, DC",2.0,1-Jan,Twin/Semi-Detached,8/14/2019,Customer Realty LLC (CUST1),329000.0,20020,"2433 15th Pl SE, Washington, DC 20020","(38.85389605, -76.9829477011633)",0
2116,16,DCDC432252,RES,CLS,1812 28th Pl SE,Washington,"Washington, DC",4.0,4,Row/Townhouse,7/23/2019,Taylor Properties (TAYL1),540000.0,20020,"1812 28th Pl SE, Washington, DC 20020","(38.8679675, -76.9664925218948)",0
2117,17,DCDC432528,RES,CLS,3816 W St SE ,Washington,"Washington, DC",2.0,1,End of Row/Townhouse,7/25/2019,Keller Williams Capital Properties (KWCP1),234816.0,20020,"3816 W St SE , Washington, DC 20020","(38.8632174, -76.9509639)",0
2118,18,DCDC431992,RES,CLS,3463 23rd St SE,Washington,"Washington, DC",3.0,2,Twin/Semi-Detached,7/31/2019,"Long & Foster Real Estate, Inc. (LNG42)",371000.0,20020,"3463 23rd St SE, Washington, DC 20020","(38.84585415, -76.9718165177518)",0
2119,19,DCDC432212,RES,CLS,2923 Pennsylvania Ave SE,Washington,"Washington, DC",8.0,4,Detached,7/17/2019,Compass (COMPS1),810000.0,20020,"2923 Pennsylvania Ave SE, Washington, DC 20020","(38.87110035, -76.9657182188042)",0
2120,20,DCDC431674,RES,CLS,2486 Skyland Pl SE,Washington,"Washington, DC",4.0,Jan-00,Row/Townhouse,8/9/2019,Own Real Estate (ALGN1),250000.0,20020,"2486 Skyland Pl SE, Washington, DC 20020","(38.8599738, -76.9741937)",0
2121,21,DCDC431560,RES,CLS,2202 16th St SE,Washington,"Washington, DC",5.0,Feb-00,Row/Townhouse,8/15/2019,Latitudes LLC (LATD1),310000.0,20020,"2202 16th St SE, Washington, DC 20020","(38.86340165, -76.9824194519997)",0
2122,22,DCDC431284,RES,CLS,1740 Galen St SE,Washington,"Washington, DC",3.0,1-Feb,Twin/Semi-Detached,7/26/2019,Compass (COMPS2),325000.0,20020,"1740 Galen St SE, Washington, DC 20020","(38.8619398, -76.980171)",0
2123,23,DCDC431482,RES,CLS,2124 31st Pl SE,Washington,"Washington, DC",4.0,3,Detached,7/8/2019,Fairfax Realty Select (FXR1),615000.0,20020,"2124 31st Pl SE, Washington, DC 20020","(38.86380825, -76.9621131059427)",0
2124,24,DCDC431348,RES,CLS,2506 Elvans Rd SE,Washington,"Washington, DC",4.0,3,Row/Townhouse,8/26/2019,KW Metro Center (KWR9),480000.0,20020,"2506 Elvans Rd SE, Washington, DC 20020","(38.8541217408961, -76.9886212292385)",0
2125,0,DCDC439552,RES,CLS,700 7th St SW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/23/2019,"Long & Foster Real Estate, Inc. (LNG44)",175000.0,20024,"700 7th St SW , Washington, DC 20024","(38.88028565, -77.0215322669779)",0
2126,1,DCDC437300,RES,CLS,530 N St SW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/3/2019,Compass (COMPS1),600000.0,20024,"530 N St SW , Washington, DC 20024","(38.874639, -77.011401)",0
2127,2,DCDC436230,RES,CLS,300 M St SW ,Washington,"Washington, DC",2.0,1-Jan,Unit/Flat/Apartment,7/23/2019,RE/MAX Allegiance (RMAX20),440000.0,20024,"300 M St SW , Washington, DC 20024","(38.87591645, -77.0164864001538)",0
2128,3,DCDC435842,RES,CLS,800 4th St SW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/23/2019,Compass (COMPS4),339000.0,20024,"800 4th St SW , Washington, DC 20024","(38.880279, -77.017084999562)",0
2129,4,DCDC435398,RES,CLS,814 Capitol Square Pl SW,Washington,"Washington, DC",114.0,1-Mar,Row/Townhouse,7/15/2019,Non Subscribing Office (NON1),1175000.0,20024,"814 Capitol Square Pl SW, Washington, DC 20024","(38.88168165, -77.0233456752404)",0
2130,5,DCDC434156,RES,CLS,530 N SW ,Washington,"Washington, DC",1.0,Jan-00,Unit/Flat/Apartment,8/15/2019,"Welcome Home Realty, LLC (WELC1)",545000.0,20024,"530 N SW , Washington, DC 20024","(38.8950092, -77.0365625)",0
2131,6,DCDC434662,RES,CLS,350 G St SW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/16/2019,Redfin Corp (REFC3),397000.0,20024,"350 G St SW , Washington, DC 20024","(38.8810464, -77.0165669)",0
2132,7,DCDC434034,RES,CLS,1231 Carrollsburg Pl SW,Washington,"Washington, DC",3.0,1-Jan,Row/Townhouse,8/23/2019,Senate Realty (SENR1),760000.0,20024,"1231 Carrollsburg Pl SW, Washington, DC 20024","(38.87550195, -77.0100814262043)",0
2133,8,DCDC433944,RES,CLS,1534 2nd St SW,Washington,"Washington, DC",3.0,1-Jan,Row/Townhouse,8/16/2019,"Frontier Realty Group, LLC (FNTRG1)",560000.0,20024,"1534 2nd St SW, Washington, DC 20024","(38.87105725, -77.0134491256803)",0
2134,9,DCDC433798,RES,CLS,510 N St SW ,Washington,"Washington, DC",1.0,1,Penthouse Unit/Flat/Apartment,7/31/2019,Compass (COMPS6),332000.0,20024,"510 N St SW , Washington, DC 20024","(38.874639, -77.011401)",0
2135,10,DCDC433066,RES,CLS,490 M SW ,Washington,"Washington, DC",0.0,1,Unit/Flat/Apartment,8/7/2019,RE/MAX Town Center (RXTC2),240000.0,20024,"490 M SW , Washington, DC 20024","(0, 0)",0
2136,11,DCDC432932,RES,CLS,800 4th St SW ,Washington,"Washington, DC",0.0,1,Penthouse Unit/Flat/Apartment,7/19/2019,"Long & Foster Real Estate, Inc. (LNG183)",299990.0,20024,"800 4th St SW , Washington, DC 20024","(38.880279, -77.017084999562)",0
